Dot Point Measurements																									
																									
"Generated: Tuesday, June 28, 2022 18:32:22"																									
																									
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
Huon_20_3_1281.png	0		941	1342			20_3										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_20_3_1281.png	0		139	1724			20_3										Open Water			Open					100
Huon_20_3_1281.png	0		406	1724			20_3										Sponges	Large Multi Form >10cm		Open	3. Good relief structure with some overhangs. >45 substrate slope	10000000			89.9
Huon_20_3_1281.png	0		674	1724			20_3										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_20_3_1281.png	0		941	1724			20_3										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_20_4_1262.png	0		139	196			20_4										Open Water			Open					100
Huon_20_4_1262.png	0		406	196			20_4										Open Water			Open					89.9
Huon_20_4_1262.png	0		674	196			20_4										Open Water			Open					89.9
Huon_20_4_1262.png	0		941	196			20_4										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_20_4_1262.png	0		139	578			20_4										Open Water			Open					64.2
Huon_20_4_1262.png	0		406	578			20_4										Open Water			Open					46.9
Huon_20_4_1262.png	0		674	578			20_4										Open Water			Open					46.9
Huon_20_4_1262.png	0		941	578			20_4										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_20_4_1262.png	0		139	960			20_4										Open Water			Open					46.5
Huon_20_4_1262.png	0		406	960			20_4										Open Water			Open					15.5
Huon_20_4_1262.png	0		674	960			20_4										Sponges	Erect forms	Branching	Limited	3. Good relief structure with some overhangs. >45 substrate slope	10000915			15.5
Huon_20_4_1262.png	0		941	960			20_4										Sponges	Erect forms	Branching	Limited	3. Good relief structure with some overhangs. >45 substrate slope	10000915			46.5
Huon_20_4_1262.png	0		139	1342			20_4										Open Water			Open					64.2
Huon_20_4_1262.png	0		406	1342			20_4										Open Water			Open					46.9
Huon_20_4_1262.png	0		674	1342			20_4										Open Water			Limited					46.9
Huon_20_4_1262.png	0		941	1342			20_4										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_20_4_1262.png	0		139	1724			20_4										Open Water			Open					100
Huon_20_4_1262.png	0		406	1724			20_4										Open Water			Open					89.9
Huon_20_4_1262.png	0		674	1724			20_4										Open Water			Limited					89.9
Huon_20_4_1262.png	0		941	1724			20_4										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_20_5_1277.png	0		139	196			20_5										Open Water			Open					100
Huon_20_5_1277.png	0		406	196			20_5										Open Water			Open					89.9
Huon_20_5_1277.png	0		674	196			20_5										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_20_5_1277.png	0		941	196			20_5										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_20_5_1277.png	0		139	578			20_5										Open Water			Open					64.2
Huon_20_5_1277.png	0		406	578			20_5										Open Water			Open					46.9
Huon_20_5_1277.png	0		674	578			20_5										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_20_5_1277.png	0		941	578			20_5										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_20_5_1277.png	0		139	960			20_5										Open Water			Open					46.5
Huon_20_5_1277.png	0		406	960			20_5										Open Water			Open					15.5
Huon_20_5_1277.png	0		674	960			20_5										Open Water			Open					15.5
Huon_20_5_1277.png	0		941	960			20_5										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_20_5_1277.png	0		139	1342			20_5										Open Water			Open					64.2
Huon_20_5_1277.png	0		406	1342			20_5										Open Water			Open					46.9
Huon_20_5_1277.png	0		674	1342			20_5										Open Water			Open					46.9
Huon_20_5_1277.png	0		941	1342			20_5										Sponges	Erect forms	Branching	Limited	3. Good relief structure with some overhangs. >45 substrate slope	10000915			64.2
Huon_20_5_1277.png	0		139	1724			20_5										Open Water			Open					100
Huon_20_5_1277.png	0		406	1724			20_5										Open Water			Open					89.9
Huon_20_5_1277.png	0		674	1724			20_5										Open Water			Open					89.9
Huon_20_5_1277.png	0		941	1724			20_5										Open Water			Open					100
Huon_20_6_1258.png	0		139	196			20_6										Open Water			Open					100
Huon_20_6_1258.png	0		406	196			20_6										Open Water			Open					89.9
Huon_20_6_1258.png	0		674	196			20_6										Open Water			Open					89.9
Huon_20_6_1258.png	0		941	196			20_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_20_6_1258.png	0		139	578			20_6										Open Water			Open					64.2
Huon_20_6_1258.png	0		406	578			20_6										Open Water			Open					46.9
Huon_20_6_1258.png	0		674	578			20_6										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_20_6_1258.png	0		941	578			20_6										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.2
Huon_20_6_1258.png	0		139	960			20_6										Open Water			Open					46.5
Huon_20_6_1258.png	0		406	960			20_6										Open Water			Open					15.5
Huon_20_6_1258.png	0		674	960			20_6										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				15.5
Huon_20_6_1258.png	0		941	960			20_6										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.5
Huon_20_6_1258.png	0		139	1342			20_6										Open Water			Open					64.2
Huon_20_6_1258.png	0		406	1342			20_6										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_20_6_1258.png	0		674	1342			20_6										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_20_6_1258.png	0		941	1342			20_6										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_20_6_1258.png	0		139	1724			20_6										Open Water			Open					100
Huon_20_6_1258.png	0		406	1724			20_6										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				89.9
Huon_20_6_1258.png	0		674	1724			20_6										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_20_6_1258.png	0		941	1724			20_6										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_20_7_1262.png	0		139	196			20_7										Open Water			Open					100
Huon_20_7_1262.png	0		406	196			20_7										Open Water			Open					89.9
Huon_20_7_1262.png	0		674	196			20_7										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_20_7_1262.png	0		941	196			20_7										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_20_7_1262.png	0		139	578			20_7										Open Water			Open					64.2
Huon_20_7_1262.png	0		406	578			20_7										Open Water			Open					46.9
Huon_20_7_1262.png	0		674	578			20_7										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_20_7_1262.png	0		941	578			20_7										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_20_7_1262.png	0		139	960			20_7										Open Water			Open					46.5
Huon_20_7_1262.png	0		406	960			20_7										Open Water			Open					15.5
Huon_20_7_1262.png	0		674	960			20_7										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
Huon_20_7_1262.png	0		941	960			20_7										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.5
Huon_20_7_1262.png	0		139	1342			20_7										Open Water			Open					64.2
Huon_20_7_1262.png	0		406	1342			20_7										Open Water			Open					46.9
Huon_20_7_1262.png	0		674	1342			20_7										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_20_7_1262.png	0		941	1342			20_7										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_20_7_1262.png	0		139	1724			20_7										Open Water			Open					100
Huon_20_7_1262.png	0		406	1724			20_7										Open Water			Open					89.9
Huon_20_7_1262.png	0		674	1724			20_7										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_20_7_1262.png	0		941	1724			20_7										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_21_1_1258.png	0		139	196			21_1										Open Water			Open					100
Huon_21_1_1258.png	0		406	196			21_1										Open Water			Open					89.9
Huon_21_1_1258.png	0		674	196			21_1										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_21_1_1258.png	0		941	196			21_1										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_21_1_1258.png	0		139	578			21_1										Open Water			Open					64.2
Huon_21_1_1258.png	0		406	578			21_1										Open Water			Open					46.9
Huon_21_1_1258.png	0		674	578			21_1										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_21_1_1258.png	0		941	578			21_1										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_21_1_1258.png	0		139	960			21_1										Open Water			Open					46.5
Huon_21_1_1258.png	0		406	960			21_1										Open Water			Open					15.5
Huon_21_1_1258.png	0		674	960			21_1										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
Huon_21_1_1258.png	0		941	960			21_1										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.5
Huon_21_1_1258.png	0		139	1342			21_1										Open Water			Open					64.2
Huon_21_1_1258.png	0		406	1342			21_1										Open Water			Open					46.9
Huon_21_1_1258.png	0		674	1342			21_1										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_21_1_1258.png	0		941	1342			21_1										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_21_1_1258.png	0		139	1724			21_1										Open Water			Open					100
Huon_21_1_1258.png	0		406	1724			21_1										Open Water			Open					89.9
Huon_21_1_1258.png	0		674	1724			21_1										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_21_1_1258.png	0		941	1724			21_1										Unconsolidated	Pebble / gravel (gravel 2-10mm)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001011			100
Huon_21_2_1280.png	0		139	196			21_2										Open Water			Open					100
Huon_21_2_1280.png	0		406	196			21_2										Open Water			Open					89.9
Huon_21_2_1280.png	0		674	196			21_2										Open Water			Open					89.9
Huon_21_2_1280.png	0		941	196			21_2										Open Water			Open					100
Huon_21_2_1280.png	0		139	578			21_2										Open Water			Open					64.2
Huon_21_2_1280.png	0		406	578			21_2										Open Water			Open					46.9
Huon_21_2_1280.png	0		674	578			21_2										Open Water			Open					46.9
Huon_21_2_1280.png	0		941	578			21_2										Open Water			Open					64.2
Huon_21_2_1280.png	0		139	960			21_2										Open Water			Open					46.5
Huon_21_2_1280.png	0		406	960			21_2										Open Water			Open					15.5
Huon_21_2_1280.png	0		674	960			21_2										Open Water			Limited					15.5
Huon_21_2_1280.png	0		941	960			21_2										Open Water			Limited					46.5
Huon_21_2_1280.png	0		139	1342			21_2										Open Water			Open					64.2
Huon_21_2_1280.png	0		406	1342			21_2										Open Water			Open					46.9
Huon_21_2_1280.png	0		674	1342			21_2										Open Water			Limited					46.9
Huon_21_2_1280.png	0		941	1342			21_2										Open Water			Limited					64.2
Huon_21_2_1280.png	0		139	1724			21_2										Open Water			Open					100
Huon_21_2_1280.png	0		406	1724			21_2										Open Water			Open					89.9
Huon_21_2_1280.png	0		674	1724			21_2										Open Water			Limited					89.9
Huon_21_2_1280.png	0		941	1724			21_2										Open Water			Limited					100
Huon_21_3_1278.png	0		139	196			21_3										Open Water			Open					100
Huon_21_3_1278.png	0		406	196			21_3										Open Water			Open					89.9
Huon_21_3_1278.png	0		674	196			21_3										Open Water			Open					89.9
Huon_21_3_1278.png	0		941	196			21_3										Open Water			Open					100
Huon_21_3_1278.png	0		139	578			21_3										Open Water			Open					64.2
Huon_21_3_1278.png	0		406	578			21_3										Open Water			Open					46.9
Huon_21_3_1278.png	0		674	578			21_3										Open Water			Open					46.9
Huon_21_3_1278.png	0		941	578			21_3										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_21_3_1278.png	0		139	960			21_3										Open Water			Open					46.5
Huon_21_3_1278.png	0		406	960			21_3										Open Water			Open					15.5
Huon_21_3_1278.png	0		674	960			21_3										Open Water			Open					15.5
Huon_21_3_1278.png	0		941	960			21_3										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.5
Huon_21_3_1278.png	0		139	1342			21_3										Open Water			Open					64.2
Huon_21_3_1278.png	0		406	1342			21_3										Open Water			Open					46.9
Huon_21_3_1278.png	0		674	1342			21_3										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_21_3_1278.png	0		941	1342			21_3										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_21_3_1278.png	0		139	1724			21_3										Open Water			Open					100
Huon_21_3_1278.png	0		406	1724			21_3										Open Water			Open					89.9
Huon_21_3_1278.png	0		674	1724			21_3										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_21_3_1278.png	0		941	1724			21_3										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_21_4_1262.png	0		139	196			21_4										Open Water			Open					100
Huon_21_4_1262.png	0		406	196			21_4										Open Water			Open					89.9
Huon_21_4_1262.png	0		674	196			21_4										Open Water			Open					89.9
Huon_21_4_1262.png	0		941	196			21_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_21_4_1262.png	0		139	578			21_4										Open Water			Open					64.2
Huon_21_4_1262.png	0		406	578			21_4										Open Water			Open					46.9
Huon_21_4_1262.png	0		674	578			21_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_21_4_1262.png	0		941	578			21_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_21_4_1262.png	0		139	960			21_4										Open Water			Open					46.5
Huon_21_4_1262.png	0		406	960			21_4										Open Water			Open					15.5
Huon_21_4_1262.png	0		674	960			21_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
Huon_21_4_1262.png	0		941	960			21_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.5
Huon_21_4_1262.png	0		139	1342			21_4										Open Water			Open					64.2
Huon_21_4_1262.png	0		406	1342			21_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_21_4_1262.png	0		674	1342			21_4										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_21_4_1262.png	0		941	1342			21_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_21_4_1262.png	0		139	1724			21_4										Open Water			Open					100
Huon_21_4_1262.png	0		406	1724			21_4										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_21_4_1262.png	0		674	1724			21_4										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_21_4_1262.png	0		941	1724			21_4										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_21_5_1260.png	0		139	196			21_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_21_5_1260.png	0		406	196			21_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_21_5_1260.png	0		674	196			21_5										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_21_5_1260.png	0		941	196			21_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_21_5_1260.png	0		139	578			21_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_21_5_1260.png	0		406	578			21_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_21_5_1260.png	0		674	578			21_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_21_5_1260.png	0		941	578			21_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_21_5_1260.png	0		139	960			21_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_21_5_1260.png	0		406	960			21_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_21_5_1260.png	0		674	960			21_5										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
Huon_21_5_1260.png	0		941	960			21_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.5
Huon_21_5_1260.png	0		139	1342			21_5										Open Water			Open					64.2
Huon_21_5_1260.png	0		406	1342			21_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_21_5_1260.png	0		674	1342			21_5										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_21_5_1260.png	0		941	1342			21_5										Invertebrate Complex	Complex 2		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_21_5_1260.png	0		139	1724			21_5										Open Water			Open					100
Huon_21_5_1260.png	0		406	1724			21_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_21_5_1260.png	0		674	1724			21_5										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_21_5_1260.png	0		941	1724			21_5										Invertebrate Complex	Complex 2		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_21_6_1277.png	0		139	196			21_6										Open Water			Open					100
Huon_21_6_1277.png	0		406	196			21_6										Macroalgae	Large canopy-forming	Brown	Open	3. Good relief structure with some overhangs. >45 substrate slope	80300902			89.9
Huon_21_6_1277.png	0		674	196			21_6										Macroalgae	Large canopy-forming	Brown	Limited	3. Good relief structure with some overhangs. >45 substrate slope	80300902			89.9
Huon_21_6_1277.png	0		941	196			21_6										Macroalgae	Large canopy-forming	Brown	Limited	3. Good relief structure with some overhangs. >45 substrate slope	80300902			100
Huon_21_6_1277.png	0		139	578			21_6										Open Water			Open					64.2
Huon_21_6_1277.png	0		406	578			21_6										Macroalgae	Large canopy-forming	Brown	Open	3. Good relief structure with some overhangs. >45 substrate slope	80300902			46.9
Huon_21_6_1277.png	0		674	578			21_6										Macroalgae	Large canopy-forming	Brown	Limited	3. Good relief structure with some overhangs. >45 substrate slope	80300902			46.9
Huon_21_6_1277.png	0		941	578			21_6										Macroalgae	Large canopy-forming	Brown	Limited	3. Good relief structure with some overhangs. >45 substrate slope	80300902			64.2
Huon_21_6_1277.png	0		139	960			21_6										Open Water			Open					46.5
Huon_21_6_1277.png	0		406	960			21_6										Open Water			Open					15.5
Huon_21_6_1277.png	0		674	960			21_6										Macroalgae	Large canopy-forming	Brown	Open	3. Good relief structure with some overhangs. >45 substrate slope	80300902			15.5
Huon_21_6_1277.png	0		941	960			21_6										Macroalgae	Large canopy-forming	Brown	Open	3. Good relief structure with some overhangs. >45 substrate slope	80300902			46.5
Huon_21_6_1277.png	0		139	1342			21_6										Open Water			Open					64.2
Huon_21_6_1277.png	0		406	1342			21_6										Open Water			Open					46.9
Huon_21_6_1277.png	0		674	1342			21_6										Open Water			Open					46.9
Huon_21_6_1277.png	0		941	1342			21_6										Macroalgae	Large canopy-forming	Brown	Open	3. Good relief structure with some overhangs. >45 substrate slope	80300902			64.2
Huon_21_6_1277.png	0		139	1724			21_6										Open Water			Open					100
Huon_21_6_1277.png	0		406	1724			21_6										Open Water			Open					89.9
Huon_21_6_1277.png	0		674	1724			21_6										Open Water			Open					89.9
Huon_21_6_1277.png	0		941	1724			21_6										Open Water			Open					100
Huon_22_1_1278.png	0		139	196			22_1										Open Water			Open					100
Huon_22_1_1278.png	0		406	196			22_1										Open Water			Open					89.9
Huon_22_1_1278.png	0		674	196			22_1										Invertebrate Complex	Complex 3		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.9
Huon_22_1_1278.png	0		941	196			22_1										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_22_1_1278.png	0		139	578			22_1										Open Water			Open					64.2
Huon_22_1_1278.png	0		406	578			22_1										Open Water			Open					46.9
Huon_22_1_1278.png	0		674	578			22_1										Invertebrate Complex	Complex 3		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_22_1_1278.png	0		941	578			22_1										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_22_1_1278.png	0		139	960			22_1										Open Water			Open					46.5
Huon_22_1_1278.png	0		406	960			22_1										Open Water			Open					15.5
Huon_22_1_1278.png	0		674	960			22_1										Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
Huon_22_1_1278.png	0		941	960			22_1										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.5
Huon_22_1_1278.png	0		139	1342			22_1										Open Water			Open					64.2
Huon_22_1_1278.png	0		406	1342			22_1										Open Water			Open					46.9
Huon_22_1_1278.png	0		674	1342			22_1										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
Huon_22_1_1278.png	0		941	1342			22_1										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_22_1_1278.png	0		139	1724			22_1										Open Water			Open					100
Huon_22_1_1278.png	0		406	1724			22_1										Open Water			Open					89.9
Huon_22_1_1278.png	0		674	1724			22_1										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_22_1_1278.png	0		941	1724			22_1										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_22_2_1276.png	0		139	196			22_2										Open Water			Open					100
Huon_22_2_1276.png	0		406	196			22_2										Open Water			Open					89.9
Huon_22_2_1276.png	0		674	196			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	82001008			89.9
Huon_22_2_1276.png	0		941	196			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			100
Huon_22_2_1276.png	0		139	578			22_2										Open Water			Open					64.2
Huon_22_2_1276.png	0		406	578			22_2										Open Water			Open					46.9
Huon_22_2_1276.png	0		674	578			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	82001008			46.9
Huon_22_2_1276.png	0		941	578			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			64.2
Huon_22_2_1276.png	0		139	960			22_2										Open Water			Open					46.5
Huon_22_2_1276.png	0		406	960			22_2										Open Water			Open					15.5
Huon_22_2_1276.png	0		674	960			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	82001008			15.5
Huon_22_2_1276.png	0		941	960			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			46.5
Huon_22_2_1276.png	0		139	1342			22_2										Open Water			Open					64.2
Huon_22_2_1276.png	0		406	1342			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope	82001008			46.9
Huon_22_2_1276.png	0		674	1342			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			46.9
Huon_22_2_1276.png	0		941	1342			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			64.2
Huon_22_2_1276.png	0		139	1724			22_2										Open Water			Open					100
Huon_22_2_1276.png	0		406	1724			22_2										Open Water			Open					89.9
Huon_22_2_1276.png	0		674	1724			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			89.9
Huon_22_2_1276.png	0		941	1724			22_2										Unconsolidated	Pebble / gravel (biogenic)	Coquina/Shellhash	Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001008			100
Huon_22_3_1258.png	0		139	196			22_3										Open Water			Open					100
Huon_22_3_1258.png	0		406	196			22_3										Open Water			Open					89.9
