Dot Point Measurements

Generated: Thursday 07 July 2022 09:17:14

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
194.jpg	      0		1769	2346													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			34.4
194.jpg	      0		2015	2662													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			54.4
194.jpg	      0		2144	2482													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			52.4
194.jpg	      0		1858	2324													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			36.6
194.jpg	      0		1893	2034													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			30.0
194.jpg	      0		1736	1949													Open Water			Open					21.1
195.jpg	      0		869	506													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			77.9
195.jpg	      0		745	1272													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			47.0
195.jpg	      0		961	1284													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			40.1
195.jpg	      0		802	276													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			90.0
195.jpg	      0		951	259													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			88.8
195.jpg	      0		954	1696													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			24.7
195.jpg	      0		770	195													Macroalgae	Drift		Open		80300000_2			94.3
195.jpg	      0		638	321													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			90.8
195.jpg	      0		652	1568													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			41.1
195.jpg	      0		699	1273													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			48.5
195.jpg	      0		705	594													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			76.9
195.jpg	      0		761	845													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			64.3
195.jpg	      0		1038	1295													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			37.8
195.jpg	      0		1059	1659													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			21.9
195.jpg	      0		653	935													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			63.2
195.jpg	      0		617	851													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			67.8
195.jpg	      0		547	1097													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			60.2
195.jpg	      0		599	228													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			95.9
195.jpg	      0		635	1839													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			37.2
195.jpg	      0		943	125													Macroalgae	Erect course branching	Brown	Open		80300904			95.4
195.jpg	      0		567	1922													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			40.1
195.jpg	      0		640	3263													Consolidated	Rock	Turf mat	Open		82001002			74.5
195.jpg	      0		1072	2990													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			53.4
195.jpg	      0		901	2878													Macroalgae	Filamentous and filiform		Open		80300930			51.2
195.jpg	      0		1073	2407													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			26.3
195.jpg	      0		755	2960													Macroalgae	Erect course branching	Brown	Open		80300904			58.4
195.jpg	      0		660	2822													Macroalgae	Filamentous and filiform		Open		80300930			55.5
195.jpg	      0		921	3725													Macroalgae	Erect course branching	Brown	Open		80300904			91.1
195.jpg	      0		746	3202													Macroalgae	Erect course branching	Brown	Open		80300904			69.3
195.jpg	      0		1038	3538													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			80.7
195.jpg	      0		1043	1969													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			16.0
195.jpg	      0		936	2603													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			38.3
195.jpg	      0		886	3785													Macroalgae	Erect course branching	Brown	Open		80300904			94.5
195.jpg	      0		671	3007													Macroalgae	Erect course branching	Brown	Open		80300904			62.7
195.jpg	      0		708	3137													Macroalgae	Erect course branching	Brown	Open		80300904			67.3
195.jpg	      0		1002	3737													Macroalgae	Erect course branching	Brown	Open		80300904			90.8
195.jpg	      0		614	3420													Consolidated	Rock	Turf mat	Open		82001002			82.1
195.jpg	      0		921	3707													Macroalgae	Erect course branching	Brown	Open		80300904			90.3
195.jpg	      0		849	2360													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			32.3
195.jpg	      0		913	3726													Macroalgae	Erect course branching	Brown	Open		80300904			91.3
195.jpg	      0		1732	1567													Macroalgae	Erect course branching	Brown	Open		80300904			27.7
195.jpg	      0		1933	72													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			100.0
195.jpg	      0		1787	349													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			84.6
195.jpg	      0		2149	1350													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			50.6
195.jpg	      0		1763	1701													Macroalgae	Erect course branching	Brown	Open		80300904			24.5
195.jpg	      0		1809	664													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			69.7
195.jpg	      0		2002	655													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			73.8
195.jpg	      0		1844	1892													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			24.7
195.jpg	      0		1877	1127													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			49.9
195.jpg	      0		1968	1333													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			44.5
195.jpg	      0		2016	1218													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			50.4
195.jpg	      0		1846	1766													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			26.6
195.jpg	      0		1882	1270													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			44.1
195.jpg	      0		1685	958													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			53.7
195.jpg	      0		2019	656													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			74.2
195.jpg	      0		1946	1679													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			33.0
195.jpg	      0		2084	175													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			97.6
195.jpg	      0		2107	1087													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			58.4
195.jpg	      0		1828	985													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			55.1
195.jpg	      0		1967	783													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			67.3
195.jpg	      0		1993	2097													Macroalgae	Drift		Open		80300000_2			32.5
195.jpg	      0		2016	3125													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			66.9
195.jpg	      0		1860	3250													Consolidated	Rock	Turf mat	Open		82001002			69.2
195.jpg	      0		1836	2649													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			41.8
195.jpg	      0		1640	2242													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			19.6
195.jpg	      0		1715	2778													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			44.4
195.jpg	      0		1681	3351													Consolidated	Rock	Turf mat	Open		82001002			71.4
195.jpg	      0		2081	3324													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			77.3
195.jpg	      0		1948	2981													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			58.9
195.jpg	      0		1949	2678													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			46.4
195.jpg	      0		2073	2681													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			50.7
195.jpg	      0		2124	2387													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.9
195.jpg	      0		1763	2429													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			30.7
195.jpg	      0		1648	2196													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			18.4
195.jpg	      0		1949	3163													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			67.0
195.jpg	      0		2101	3340													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			78.5
195.jpg	      0		1784	2787													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			46.3
195.jpg	      0		2146	3675													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			94.6
195.jpg	      0		1951	2501													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.0
195.jpg	      0		1777	3517													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			80.7
196.jpg	      0		840	1772													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.0
196.jpg	      0		776	1811													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.5
196.jpg	      0		1042	1638													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.5
196.jpg	      0		1016	190													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			86.2
196.jpg	      0		879	1252													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.8
196.jpg	      0		536	503													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			80.3
196.jpg	      0		890	732													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			62.7
196.jpg	      0		786	785													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			62.5
196.jpg	      0		822	1291													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.0
196.jpg	      0		754	271													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			85.9
196.jpg	      0		814	1693													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.5
196.jpg	      0		748	425													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			79.1
196.jpg	      0		1039	347													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			78.5
196.jpg	      0		903	1371													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.5
196.jpg	      0		753	20													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			97.4
196.jpg	      0		883	720													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			63.4
196.jpg	      0		698	1570													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.1
196.jpg	      0		559	828													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			66.5
196.jpg	      0		625	887													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			62.3
196.jpg	      0		573	876													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			64.2
196.jpg	      0		598	2815													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			56.9
196.jpg	      0		1008	2310													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.5
196.jpg	      0		701	2744													Macroalgae	Drift		Open		80300000_2			51.0
196.jpg	      0		864	3383													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			74.4
196.jpg	      0		681	2768													Macroalgae	Drift		Open		80300000_2			52.6
196.jpg	      0		940	2020													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.4
196.jpg	      0		556	2917													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			62.0
196.jpg	      0		891	2290													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.1
196.jpg	      0		1066	3484													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			76.6
196.jpg	      0		769	1959													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.3
196.jpg	      0		1037	3466													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			76.0
196.jpg	      0		995	3719													Macroalgae	Erect course branching	Brown	Open		80300904			88.4
196.jpg	      0		1037	2971													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			52.8
196.jpg	      0		645	3012													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			63.1
196.jpg	      0		909	2734													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.9
196.jpg	      0		1017	3247													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			65.9
196.jpg	      0		945	2490													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			34.0
196.jpg	      0		842	3459													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			78.3
196.jpg	      0		711	2754													Macroalgae	Drift		Open		80300000_2			51.1
196.jpg	      0		834	3474													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			79.1
196.jpg	      0		1952	2860													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			52.9
196.jpg	      0		1643	3428													Open Water			Open					73.6
196.jpg	      0		1814	2191													Open Water			Open					24.7
196.jpg	      0		1667	2440													Open Water			Open					28.4
196.jpg	      0		1907	3173													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			65.4
196.jpg	      0		2068	3230													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			71.3
196.jpg	      0		1710	2120													Open Water			Open					18.7
196.jpg	      0		1909	3240													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			68.4
196.jpg	      0		1790	2906													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			51.3
196.jpg	      0		1915	2361													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			33.5
196.jpg	      0		2106	3439													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			81.1
196.jpg	      0		1714	2154													Open Water			Open					19.7
196.jpg	      0		2012	2423													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			39.0
196.jpg	      0		1638	2189													Open Water			Open					17.8
196.jpg	      0		2125	3293													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			75.3
196.jpg	      0		1858	3391													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			74.4
196.jpg	      0		1996	2699													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			47.8
196.jpg	      0		2079	2424													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			41.6
196.jpg	      0		1838	3524													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			80.3
196.jpg	      0		2090	2265													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			38.3
196.jpg	      0		1890	672													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.0
196.jpg	      0		1717	1486													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			27.3
196.jpg	      0		1959	1020													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			52.5
196.jpg	      0		2033	1484													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			38.6
196.jpg	      0		2086	1403													Unconsolidated	Pebble / gravel (biogenic)		Open		82001007			43.0
196.jpg	      0		2022	457													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			78.1
196.jpg	      0		2062	1851													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.6
196.jpg	      0		2072	1695													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.7
196.jpg	      0		1956	1666													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.0
196.jpg	      0		1855	1349													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.6
196.jpg	      0		1778	1504													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			28.5
196.jpg	      0		2150	20													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			100.0
196.jpg	      0		2084	1133													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.8
196.jpg	      0		1946	257													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			85.8
196.jpg	      0		1962	327													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			82.8
196.jpg	      0		1745	1732													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			20.4
196.jpg	      0		1733	1774													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			19.0
196.jpg	      0		1899	1072													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			48.8
196.jpg	      0		1995	505													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			75.4
196.jpg	      0		2133	480													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			79.4
198.jpg	      0		788	543													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.2
198.jpg	      0		717	974													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			55.1
198.jpg	      0		974	767													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.8
198.jpg	      0		1077	1154													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.2
198.jpg	      0		562	1018													Macroalgae	Filamentous and filiform		Open		80300930			58.0
198.jpg	      0		821	1706													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.5
198.jpg	      0		936	1309													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.5
198.jpg	      0		625	752													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.7
198.jpg	      0		718	1239													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.9
198.jpg	      0		581	1600													Macroalgae	Filamentous and filiform		Open		80300930			40.3
198.jpg	      0		652	675													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.3
198.jpg	      0		673	130													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			93.1
198.jpg	      0		1001	1632													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.6
198.jpg	      0		630	368													Macroalgae	Filamentous and filiform		Open		80300930			83.1
198.jpg	      0		963	1385													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.7
198.jpg	      0		748	829													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.4
198.jpg	      0		733	325													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			83.1
198.jpg	      0		635	544													Macroalgae	Erect course branching	Brown	Open		80300904			75.3
198.jpg	      0		636	1150													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			50.8
198.jpg	      0		700	1852													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.6
198.jpg	      0		608	2486													Macroalgae	Filamentous and filiform		Open		80300930			45.8
198.jpg	      0		1005	3128													Macroalgae	Filamentous and filiform		Open		80300930			61.9
198.jpg	      0		1059	2473													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.9
198.jpg	      0		683	3159													Macroalgae	Filamentous and filiform		Open		80300930			69.2
198.jpg	      0		967	3089													Macroalgae	Filamentous and filiform		Open		80300930			60.7
198.jpg	      0		1031	3228													Macroalgae	Filamentous and filiform		Open		80300930			66.4
198.jpg	      0		996	2781													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.0
198.jpg	      0		558	2105													Macroalgae	Filamentous and filiform		Open		80300930			39.6
198.jpg	      0		775	3179													Macroalgae	Filamentous and filiform		Open		80300930			68.1
198.jpg	      0		694	3650													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			91.0
198.jpg	      0		1058	3395													Macroalgae	Filamentous and filiform		Open		80300930			74.1
198.jpg	      0		554	2593													Macroalgae	Filamentous and filiform		Open		80300930			51.2
198.jpg	      0		952	3405													Macroalgae	Filamentous and filiform		Open		80300930			75.7
198.jpg	      0		736	3833													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			98.8
198.jpg	      0		960	3073													Macroalgae	Filamentous and filiform		Open		80300930			60.0
198.jpg	      0		601	2663													Macroalgae	Filamentous and filiform		Open		80300930			51.8
198.jpg	      0		715	3642													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			90.2
198.jpg	      0		701	2480													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			42.1
198.jpg	      0		1076	2114													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.5
198.jpg	      0		758	3169													Macroalgae	Filamentous and filiform		Open		80300930			68.0
198.jpg	      0		2103	1569													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.7
198.jpg	      0		1635	1148													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.9
198.jpg	      0		1646	971													Macroalgae	Erect course branching	Brown	Open		80300904			48.3
198.jpg	      0		2059	163													Macroalgae	Erect course branching	Brown	Open		80300904			92.4
198.jpg	      0		1943	175													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			89.8
198.jpg	      0		1685	616													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.5
198.jpg	      0		1795	276													Macroalgae	Filamentous and filiform		Open		80300930			82.9
198.jpg	      0		1982	1763													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.0
198.jpg	      0		2030	848													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			61.9
198.jpg	      0		1658	458													Macroalgae	Erect course branching	Brown	Open		80300904			72.7
198.jpg	      0		1986	963													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			56.0
198.jpg	      0		2084	838													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.7
198.jpg	      0		1699	537													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.4
198.jpg	      0		2126	22													Macroalgae	Erect course branching	Brown	Open		80300904			100.0
198.jpg	      0		1733	608													Macroalgae	Erect course branching	Brown	Open		80300904			66.5
198.jpg	      0		1632	713													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.2
198.jpg	      0		2090	221													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			90.4
198.jpg	      0		2108	887													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.5
198.jpg	      0		1926	43													Macroalgae	Erect course branching	Brown	Open		80300904			95.7
198.jpg	      0		2095	1878													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.8
198.jpg	      0		1940	2489													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			40.7
198.jpg	      0		1947	3611													Macroalgae	Filamentous and filiform		Open		80300930			88.4
198.jpg	      0		1647	3266													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.1
198.jpg	      0		2063	2470													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.7
198.jpg	      0		1926	3196													Macroalgae	Filamentous and filiform		Open		80300930			69.2
198.jpg	      0		1843	3166													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.2
198.jpg	      0		1990	2395													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.6
198.jpg	      0		1730	2158													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.5
198.jpg	      0		1666	2508													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.3
198.jpg	      0		1918	3111													Macroalgae	Filamentous and filiform		Open		80300930			65.2
198.jpg	      0		1622	2104													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.6
198.jpg	      0		1694	2971													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			54.7
198.jpg	      0		1890	2066													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.8
198.jpg	      0		2108	3653													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			93.2
198.jpg	      0		1831	3663													Macroalgae	Filamentous and filiform		Open		80300930			89.1
198.jpg	      0		2106	2685													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.2
198.jpg	      0		2112	3083													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.7
198.jpg	      0		2007	3781													Macroalgae	Filamentous and filiform		Open		80300930			97.2
198.jpg	      0		2008	3022													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.4
198.jpg	      0		1794	3041													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.6
2.jpg	      0		750	339													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			77.4
2.jpg	      0		922	846													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			51.6
2.jpg	      0		1055	1057													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			39.8
2.jpg	      0		834	1440													Macroalgae	Drift		Open		80300000_2			30.8
2.jpg	      0		780	747													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			58.9
2.jpg	      0		734	232													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			82.5
2.jpg	      0		658	1658													Macroalgae	Drift		Open		80300000_2			33.8
2.jpg	      0		944	627													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			61.2
2.jpg	      0		1047	1701													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			15.4
2.jpg	      0		632	1375													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			40.5
2.jpg	      0		685	148													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			87.1
2.jpg	      0		803	459													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			71.1
2.jpg	      0		549	490													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			75.1
2.jpg	      0		828	230													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			81.1
2.jpg	      0		820	1659													Macroalgae	Drift		Open		80300000_2			26.3
2.jpg	      0		941	1662													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			20.8
2.jpg	      0		819	420													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			72.6
2.jpg	      0		734	1431													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			34.9
2.jpg	      0		722	1861													Macroalgae	Drift		Open		80300000_2			29.7
2.jpg	      0		690	708													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			62.6
2.jpg	      0		1024	2251													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.2
2.jpg	      0		720	2108													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			32.5
2.jpg	      0		931	3157													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			66.8
2.jpg	      0		555	2993													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			67.5
2.jpg	      0		704	3565													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			88.9
