campaignid,sample,Broad: Consolidated: Rock: Turf mat,Broad: Consolidated: Rock: Veneer,Broad: Echinodermata: Ophiuroids: Brittle stars,Broad: Invertebrate Complex: Complex 1: ,Broad: Invertebrate Complex: Complex 2: ,Broad: Invertebrate Complex: Complex 3: ,Broad: Invertebrate Complex: Complex 4: ,Broad: Macroalgae: Erect fine branching: Red,Broad: Macroalgae: Large canopy-forming: Brown,Broad: Octocoral/Black: Branching (3D): ,Broad: Open Water: : ,Broad: Sponges: Crusts: Encrusting,Broad: Sponges: Erect forms: Branching,Broad: Sponges: Erect forms: Lamiar,Broad: Sponges: Erect forms: Palmate,Broad: Sponges: Hollow forms: Cups and alikes,Broad: Sponges: Large Multi Form >10cm: ,Broad: Sponges: Massive forms: Simple,Broad: Unconsolidated: Pebble / gravel (biogenic): Coquina/Shellhash,mean.relief,sd.relief,method,planned.or.exploratory,Date,Time,Depth,Location,Site,Status,Latitude,Longitude,Inc_prob,Observer,Successful.count,Successful.length,Habitat.image.forward,Analysis.notes
Freycinet_202108,37_6,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,2,2.738612788,BRUV,MBH,15/09/2021,9:45,56,Freycinet North,37,Fished,-41.70295167,148.3946117,0,Ashlee,Y,N,Y,"RIGHT CAM ONLY, grey/blue morwong"
Freycinet_202108,38_1,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,2.828427125,BRUV,MBH,15/09/2021,11:48,76,Freycinet AMP,38,VI,-41.83628333,148.4529833,0,Ashlee,Y,Y,Y,sick big octupus
Freycinet_202108,38_2,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,11:52,77,Freycinet AMP,38,VI,-41.83806667,148.452505,0,Ashlee,Y,Y,Y,n.a
Freycinet_202108,38_3,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1.8,4.024922359,BRUV,MBH,15/09/2021,13:36,77,Freycinet AMP,38,VI,-41.83771833,148.4547867,0,Ashlee,Y,Y,Y,na
Freycinet_202108,38_4,0,0,0,8,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,12:01,74,Freycinet AMP,38,VI,-41.83488333,148.4547317,0,Ashlee,Y,N,Y,"BT stereo stops at 43min, measurements for maxn up until this point"
Freycinet_202108,38_5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,12:12,76,Freycinet AMP,38,VI,-41.83515,148.45637,0,Ashlee,Y,Y,Y,BT only 59min
Freycinet_202108,38_6,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,12:17,76,Freycinet AMP,38,VI,-41.83698333,148.4566717,0,Ashlee,Y,Y,Y,na
Freycinet_202108,39_1,0,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1.4,3.130495168,BRUV,MBH,15/09/2021,13:36,77,Freycinet AMP,39,VI,-41.83771833,148.4547867,0,Ashlee,Y,Y,Y,na
Freycinet_202108,39_2,0,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,13:41,77,Freycinet AMP,39,VI,-41.83771833,148.45637,0,Ashlee,Y,Y,Y,na
Freycinet_202108,39_3,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,13:46,77,Freycinet AMP,39,VI,-41.83884833,148.4563017,0,Ashlee,Y,Y,Y,na
Freycinet_202108,39_4,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,13:51,77,Freycinet AMP,39,VI,-41.841035,148.459035,0,Ashlee,Y,Y,Y,na
Freycinet_202108,39_5,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1.2,2.683281573,BRUV,MBH,15/09/2021,13:55,78,Freycinet AMP,39,VI,-41.842615,148.4588833,0,Ashlee,Y,Y,Y,na
Freycinet_202108,39_6,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,13:59,79,Freycinet AMP,39,VI,-41.84295,148.4570533,0,Ashlee,Y,Y,Y,na
Freycinet_202108,4_1,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1.8,4.024922359,BRUV,MBH,8/09/2021,15:54,96,Freycinet North,4,Fished,-41.72818383,148.4992272,0.00160957,NFH,Y,Y,Y,"Catsharkk, megalops"
Freycinet_202108,4_2,0,0,0,8,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,8/09/2021,15:41,92,Freycinet North,4,Fished,-41.72615644,148.4929544,0.00160957,NFH,Y,Y,Y,"gummy shark, neosebastidae"
Freycinet_202108,4_3,0,0,0,3,3,1,3,0,0,0,10,0,0,0,0,0,0,0,0,2,2.828427125,BRUV,MBH,8/09/2021,15:50,96,Freycinet North,4,Fished,-41.73112043,148.4990813,0.00160957,NFH,Y,Y,Y,"seal. gurnard mulhalli, gummy shark(cool video gurnard seal )"
Freycinet_202108,4_4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,8/09/2021,15:44,90,Freycinet North,4,Fished,-41.72815606,148.491558,0.00160957,NFH,Y,Y,Y,"megalops, neosebastidae"
Freycinet_202108,4_5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,2,4.472135955,BRUV,MBH,8/09/2021,15:37,94,Freycinet North,4,Fished,-41.7251966,148.4975008,0.00160957,NFH,Y,Y,Y,"catshark, dogfishes, Gurnard Polyommata"
Freycinet_202108,4_6,0,0,0,2,2,0,0,0,0,0,10,0,0,0,0,0,0,0,4,2,4.472135955,BRUV,MBH,8/09/2021,15:47,92,Freycinet North,4,Fished,-41.73009946,148.4944886,0.00160957,NFH,Y,Y,Y,neosebastidaes
Freycinet_202108,40_1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,15:12,74,Freycinet AMP,40,VI,-41.834415,148.4522033,0,Ashlee,Y,Y,Y,Na
Freycinet_202108,40_2,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,15:17,74,Freycinet AMP,40,VI,-41.83398167,148.4540217,0,Ashlee,Y,N,Y,LEFT CAM ONLY
Freycinet_202108,40_3,0,0,0,7,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,15:21,72,Freycinet AMP,40,VI,-41.82916667,148.44928,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,40_4,0,0,0,0,0,1,3,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,15:25,73,Freycinet AMP,40,VI,-41.829265,148.4564517,0,Ashlee,Y,Y,Y,really fat seal at maxn
Freycinet_202108,40_5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,15/09/2021,15:03,75,Freycinet AMP,40,VI,-41.83118167,148.4577333,0,Ashlee,Y,Y,Y,na
Freycinet_202108,40_6,0,0,0,0,4,0,4,0,0,0,10,0,0,0,0,0,0,0,1,2,4.472135955,BRUV,MBH,15/09/2021,15:34,76,Freycinet AMP,40,VI,-41.83331667,148.4581467,0,Ashlee,Y,Y,Y,ma just heap macropterus
Freycinet_202108,41_1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,2,4.472135955,BRUV,MBH,16/09/2021,7:02,69,Freycinet Inshore,41,Fished,-41.89911833,148.4169467,0,Ashlee,Y,Y,Y,na 
Freycinet_202108,41_2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,7:04,69,Freycinet Inshore,41,Fished,-41.9014,148.4169333,0,Ashlee,Y,Y,Y,na excessively boring
Freycinet_202108,41_3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,7:08,69,Freycinet Inshore,41,Fished,-41.90366667,148.4169883,0,Ashlee,Y,Y,Y,na 
Freycinet_202108,41_4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,2,4.472135955,BRUV,MBH,16/09/2021,7:12,69,Freycinet Inshore,41,Fished,-41.90591833,148.41707,0,Ashlee,Y,Y,Y,na
Freycinet_202108,41_5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,2,4.472135955,BRUV,MBH,16/09/2021,7:14,70,Freycinet Inshore,41,Fished,-41.90816833,148.4170833,0,Ashlee,Y,Y,Y,na
Freycinet_202108,41_6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,7:18,70,Freycinet Inshore,41,Fished,-41.91040167,148.4170833,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,42_1,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,8:45,73,Freycinet Inshore,42,Fished,-41.95515,148.41692,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,42_2,0,0,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,8:48,73,Freycinet Inshore,42,Fished,-41.95741667,148.4167967,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,42_3,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,8:51,73,Freycinet Inshore,42,Fished,-41.95976667,148.41681,0,Ashlee,Y,N,Y,nadda
Freycinet_202108,42_4,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,8:53,73,Freycinet Inshore,42,Fished,-41.96205167,148.416755,0,Ashlee,Y,N,Y,LEFT CAM ONLY
Freycinet_202108,42_5,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1.6,3.577708764,BRUV,MBH,16/09/2021,8:56,73,Freycinet Inshore,42,Fished,-41.96433333,148.4167683,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,42_6,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,8:59,72,Freycinet Inshore,42,Fished,-41.96658333,148.4167833,0,Ashlee,Y,Y,Y,degeni
Freycinet_202108,43_1,0,0,0,1,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,10:24,74,Freycinet AMP,43,VI,-41.95516,148.4411383,0,Ashlee,Y,Y,Y,antarcticus with parasite. 
Freycinet_202108,43_2,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1.8,4.024922359,BRUV,MBH,16/09/2021,10:26,73,Freycinet AMP,43,VI,-41.95748167,148.4411667,0,Ashlee,Y,Y,Y,"megalops with parasite, elephant fish"
Freycinet_202108,43_3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,10:28,73,Freycinet AMP,43,VI,-41.95965,148.44118,0,Ashlee,Y,Y,Y,noooooooooooooooooooothiiiiiiiiiiiiiiiiiiiiiiiiing
Freycinet_202108,43_4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,10:30,74,Freycinet AMP,43,VI,-41.96188333,148.4411933,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,43_5,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,10:33,75,Freycinet AMP,43,VI,-41.96411833,148.4411667,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,43_6,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,10:36,75,Freycinet AMP,43,VI,-41.96636833,148.4411667,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,44_1,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,12:07,76,Freycinet AMP,44,VI,-41.91040167,148.44088,0,Ashlee,Y,Y,Y,nautilus video in highlight to be confirmed
Freycinet_202108,44_2,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,12:10,76,Freycinet AMP,44,VI,-41.90813333,148.44092,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,44_3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,12:12,77,Freycinet AMP,44,VI,-41.905815,148.440935,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,44_4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,12:15,77,Freycinet AMP,44,VI,-41.9035,148.4408933,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,44_5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,16/09/2021,12:18,77,Freycinet AMP,44,VI,-41.90120167,148.4408933,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,44_6,0,0,0,2,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,3.937003937,BRUV,MBH,16/09/2021,12:21,77,Freycinet AMP,44,VI,-41.89891667,148.440935,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,5_1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,2,4.472135955,BRUV,MBH,24/08/2021,10:05,113,Freycinet AMP,5,VI,-42.06305731,148.529588,0.000691922,NFH,Y,N,Y,"No right CAM, no measurements"
Freycinet_202108,5_2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,2,4.472135955,BRUV,MBH,24/08/2021,10:23,115,Freycinet AMP,5,VI,-42.05991549,148.5355553,0.000691922,NFH,Y,N,Y,"No left CAM, no measurements - ID many flathead sp"
Freycinet_202108,5_3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1.8,4.024922359,BRUV,MBH,24/08/2021,10:09,114,Freycinet AMP,5,VI,-42.06499612,148.532777,0.000691922,NFH,Y,Y,Y,unknown fish ID - long juvenile fish - multi pelagic
Freycinet_202108,5_4,0,0,0,2,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,24/08/2021,10:17,115,Freycinet AMP,5,VI,-42.06185414,148.5387444,0.000691922,NFH,Y,Y,Y,many flatheads
Freycinet_202108,5_5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,24/08/2021,10:13,116,Freycinet AMP,5,VI,-42.06516524,148.5374218,0.000691922,NFH,Y,Y,Y,school of mackerel or pilchards??
Freycinet_202108,5_6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,2,4.472135955,BRUV,MBH,24/08/2021,10:01,115,Freycinet AMP,5,VI,-42.06106691,148.5302653,0.000691922,NFH,Y,Y,Y,Draughtboard shark
Freycinet_202108,6_1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,2,3.937003937,BRUV,MBH,28/08/2021,7:50,57,Freycinet North,6,Fished,-41.7033935,148.3979613,0.00160957,NFH,Y,Y,Y,macropterus galore
Freycinet_202108,6_2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,2,4.472135955,BRUV,MBH,28/08/2021,8:07,56,Freycinet North,6,Fished,-41.70036703,148.3950113,0.00160957,NFH,Y,N,Y,"No right CAM, no measurements - macropterus and scaber galore"
Freycinet_202108,6_3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,28/08/2021,8:00,58,Freycinet North,6,Fished,-41.70075853,148.4008841,0.00160957,NFH,Y,Y,Y,"Smooth Stringray, School of mackerels"
Freycinet_202108,6_4,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,1,0,0,0,1.6,1.673320053,BRUV,MBH,28/08/2021,7:55,58,Freycinet North,6,Fished,-41.70153333,148.3980333,0.00160957,NFH,Y,Y,Y,"Fish Frenzy - Cool video with different fish species, beautiful reef sponges"
Freycinet_202108,6_5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,2,4.472135955,BRUV,MBH,28/08/2021,8:11,56,Freycinet North,6,Fished,-41.70183398,148.3928798,0.00160957,NFH,Y,Y,Y,"Melbourne Skate, Dogfishes"
Freycinet_202108,6_6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,2,4.472135955,BRUV,MBH,28/08/2021,8:03,58,Freycinet North,6,Fished,-41.69887958,148.3988249,0.00160957,NFH,Y,Y,Y,"Macropterus galore, trumpeter, scaber, butterfly perch"
Freycinet_202108,7_1,0,0,0,0,5,0,5,0,0,0,10,0,0,0,0,0,0,0,0,2,2.738612788,BRUV,MBH,5/09/2021,7:34,99,Freycinet AMP,7,IV,-42.18870344,148.4667348,0.000885952,NFH,Y,Y,Y,n.a
Freycinet_202108,7_2,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,3.082207001,BRUV,MBH,5/09/2021,7:48,99,Freycinet AMP,7,IV,-42.19269898,148.4641628,0.0128306,NFH,Y,N,Y,"No right CAM, no measurements - gummy shark, catshark, dogfishes"
Freycinet_202108,7_4,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,5/09/2021,7:38,99,Freycinet AMP,7,IV,-42.19141685,148.4658287,0.0128306,NFH,Y,Y,Y,"toothbrush leatherjacket? catshark, laticeps, degens"
Freycinet_202108,7_5,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,3.082207001,BRUV,MBH,5/09/2021,7:52,99,Freycinet AMP,7,IV,-42.19541092,148.4653979,0.0128306,NFH,Y,Y,Y,Gummy shark
Freycinet_202108,7_6,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,5/09/2021,7:43,98,Freycinet AMP,7,IV,-42.19301269,148.4678033,0.0128306,NFH,Y,Y,Y,Octopus
Freycinet_202108,75_1,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,3,2,4.472135955,BRUV,MBH,12/10/2021,7:42,141,Freycinet AMP,75,VI,-41.859,148.5969861,0,Ashlee,Y,N,Y,"measurements are way off, not sure why"
Freycinet_202108,75_2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,2,4.472135955,BRUV,MBH,12/10/2021,9:30,142,Freycinet AMP,75,VI,-41.85948611,148.5972278,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,75_3,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2.2,3.193743885,BRUV,MBH,12/10/2021,7:46,143,Freycinet AMP,75,VI,-41.85996111,148.5974611,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,76_1,0,1,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,3.937003937,BRUV,MBH,12/10/2021,9:34,148,Freycinet AMP,76,VI,-41.86032778,148.5975722,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,76_2,0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3.4,7.056911506,BRUV,MBH,12/10/2021,7:51,143,Freycinet AMP,76,VI,-41.86085556,148.5977528,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,76_3,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,2.6,2.302172887,BRUV,MBH,12/10/2021,7:55,147,Freycinet AMP,76,VI,-41.86208611,148.5984444,0,Ashlee,Y,Y,Y,trawler rope debris can be seen closer towards end
Freycinet_202108,77_1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,9,1.8,4.024922359,BRUV,MBH,12/10/2021,8:00,154,Freycinet AMP,77,VI,-41.86327778,148.59965,0,Ashlee,Y,Y,Y,very hard to measure other fish because never in front of both cameras
Freycinet_202108,77_2,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,12/10/2021,8:04,150,Freycinet AMP,77,VI,-41.864725,148.6008222,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,77_3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,1.8,4.024922359,BRUV,MBH,12/10/2021,9:53,160,Freycinet AMP,77,VI,-41.86557778,148.6025694,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,78_1,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,8,3,3.31662479,BRUV,MBH,12/10/2021,9:40,160,Freycinet AMP,78,VI,-41.86416111,148.6006611,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,79_1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,2,4.472135955,BRUV,MBH,12/10/2021,11:27,204,Freycinet AMP,79,VI,-41.86466389,148.6036167,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,79_2,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,5,2,2.738612788,BRUV,MBH,12/10/2021,9:45,192,Freycinet AMP,79,VI,-41.86393889,148.6022083,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,79_3,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,4,1.8,2.683281573,BRUV,MBH,12/10/2021,11:33,189,Freycinet AMP,79,VI,-41.86309444,148.6012833,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,8_1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,24/08/2021,12:04,116,Freycinet AMP,8,VI,-41.96971366,148.5592133,0.000691922,NFH,Y,Y,Y,n.a
Freycinet_202108,8_2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,24/08/2021,12:08,114,Freycinet AMP,8,VI,-41.9666918,148.5562433,0.000691922,NFH,Y,Y,Y,n.a
Freycinet_202108,8_3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,24/08/2021,12:02,116,Freycinet AMP,8,VI,-41.96726725,148.5500805,0.000691922,NFH,Y,Y,Y,n.a
Freycinet_202108,8_4,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,24/08/2021,12:03,117,Freycinet AMP,8,VI,-41.96409623,148.5625029,0.000691922,NFH,Y,N,Y,"No Left CAM, no measurements, camera keeps moving (WEIRD)"
Freycinet_202108,8_5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,24/08/2021,12:24,116,Freycinet AMP,8,VI,-41.96274339,148.5551818,0.000691922,NFH,Y,N,Y,"No right CAM, no measurements"
Freycinet_202108,8_6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,24/08/2021,12:14,117,Freycinet AMP,8,VI,-41.9683451,148.5538698,0.000691922,NFH,Y,Y,Y,n.a
Freycinet_202108,80_1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,2,4.472135955,BRUV,MBH,12/10/2021,11:38,159,Freycinet AMP,80,VI,-41.86221833,148.5993133,0,Ashlee,Y,Y,Y,.
Freycinet_202108,80_2,0,12,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3.31662479,BRUV,MBH,12/10/2021,13:49,158,Freycinet AMP,80,VI,-41.861085,148.5980833,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,80_3,0,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.6,3.361547263,BRUV,MBH,12/10/2021,13:44,156,Freycinet AMP,80,VI,-41.85938333,148.5974683,0,Ashlee,Y,Y,Y,landed at the bottom of a decnt cliff
Freycinet_202108,80_4,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,7,2,3.937003937,BRUV,MBH,12/10/2021,11:53,149,Freycinet AMP,80,VI,-41.85853333,148.5975633,0,Ashlee,Y,Y,Y,spottail perch
Freycinet_202108,81_1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,9,2,3.937003937,BRUV,MBH,12/10/2021,13:54,146,Freycinet AMP,81,VI,-41.862485,148.59893,0,Ashlee,Y,Y,Y,nadda
Freycinet_202108,81_2,0,0,0,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1.6,3.577708764,BRUV,MBH,12/10/2021,14:00,156,Freycinet AMP,81,VI,-41.86366667,148.5999817,0,Ashlee,Y,Y,Y,",,"
Freycinet_202108,81_3,0,0,0,0,4,0,1,0,0,0,10,0,0,0,0,0,0,0,5,2,2.738612788,BRUV,MBH,12/10/2021,14:05,164,Freycinet AMP,81,VI,-41.86448167,148.60102,0,Ashlee,Y,Y,Y,..
Freycinet_202108,81_4,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,8,1.8,3.492849839,BRUV,MBH,12/10/2021,14:13,159,Freycinet AMP,81,VI,-41.866015,148.603465,0,Ashlee,Y,Y,Y,couldnt measure most species.
Freycinet_202108,9_1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8,1.8,3.492849839,BRUV,MBH,5/09/2021,11:13,125,Freycinet AMP,9,IV,-42.19413604,148.5467943,0.000885952,NFH,Y,Y,Y,"CRAB ID, calamari"
Freycinet_202108,9_2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,2.738612788,BRUV,MBH,5/09/2021,11:25,124,Freycinet AMP,9,IV,-42.1909932,148.5527729,0.000885952,NFH,Y,Y,Y,n.a
Freycinet_202108,9_3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,5/09/2021,11:01,124,Freycinet AMP,9,IV,-42.1961363,148.5453897,0.000885952,NFH,Y,Y,Y,flatheads galore (ID - richardsoni or aurimaculatus)
Freycinet_202108,9_4,0,0,0,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1.2,2.683281573,BRUV,MBH,5/09/2021,11:17,123,Freycinet AMP,9,IV,-42.19299353,148.5513686,0.000885952,NFH,Y,Y,Y,"catsharks, sevengill shark"
Freycinet_202108,9_5,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,4.472135955,BRUV,MBH,5/09/2021,11:03,126,Freycinet AMP,9,IV,-42.18997502,148.5481461,0.000885952,NFH,Y,Y,Y,"catshark, draugtboards"
Freycinet_202108,9_6,0,0,0,0,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1.8,3.033150178,BRUV,MBH,5/09/2021,11:22,123,Freycinet AMP,9,IV,-42.19493486,148.5543228,0.000885952,NFH,Y,Y,Y,"catsharks,megalops"
